aqua	1604643
safe	1688852
adv	1776661
ora	1296445
dds	28917
mgni	1595974
lpsn	1102993
mtdr	1520006
livn	1639691
aeis	927003
ajrd	40888
cnmd	816956
abcb	351569
dan	26780
becn	1124941
ssrm	921638
sdc	1775625
swx	1692115
arvn	1655759
sbra	1492298
mth	833079
focs	1651052
tigr	1756699
mlluy	1485888
ostk	1130713
mdc	773141
sr	1126956
lysdy	1444327
onto	704532
golf	1672013
rrc	315852
sgry	1638833
trup	1371285
gulry	1449218
huya	1728190
wns	1356570
sfbs	1430723
fele	38725
arna	1080709
opch	1014739
save	1498710
prg	1808834
six	701374
bco	78890
nvg	1090116
cixx	1829948
sxt	310142
cvet	1752836
swn	7332
fskr	1525759
aso	1817358
bbby	886158
cbrl	1067294
ddd	910638
sun	1552275
ait	109563
urbn	912615
cvlt	1169561
pch	1338749
mrcy	1049521
nsit	932696
fhb	36377
knsl	1669162
spb	109177
isbc	1594012
neu	1282637
tmhc	1562476
musa	1573516
ago	1273813
nsa	1618563
shoo	913241
chffy	1601994
esrt	1541401
atkr	1666138
safm	812128
ale	66756
aple	1418121
fcel	886128
blkb	1280058
gkos	1192448
ful	39368
mur	717423
tmbby	1531740
out	1579877
bmch	1574815
ccoi	1158324
goco	1808220
cim	1409493
stay	1581164
jw-a	107140
rog	84748
trox	1530804
anioy	1438557
vg	1272830
kfy	56679
lcii	763744
esba	1553079
ktb	1760965
boh	46195
lxp	910108
bnl	1424182
cns	1284812
mant	892537
vc	1111335
cbt	16040
psec	1287032
mgy	1698990
byrn	1354866
hp	46765
kurry	1446655
ibp	1580905
cwh	1669779
nsp	1000753
algt	1362468
acva	1637873
allo	1737287
krtx	1771917
stmp	1082923
den	945764
wtm	776867
wor	108516
klic	56978
cdlx	1666071
trst	357301
amba	1280263
geni	1834489
ebs	1367644
exls	1297989
tcbi	1077428
slqt	1794783
fn	1408710
posh	1825480
abg	1144980
trtn	1660734
vsat	797721
tptx	1595893
tex	97216
aagh	1098009
med	910329
bbu	1654795
inmd	1742692
wbt	1650962
wdfc	105132
ihrt	1400891
asb	7789
spsc	1092699
navi	1593538
hi	1417398
pdco	891024
gatx	40211
ahco	1725255
eqc	803649
itci	1567514
usm	821130
egfey	1437178
nuva	1142596
omi	75252
root	1788882
eaf	931148
pci	1558629
mmsi	856982
diod	29002
ibtx	1564618
cwst	911177
fcfs	840489
smpl	1702744
agi	1178819
aaon	824142
nova	1772695
gshd	1726978
atrc	1323885
vsh	103730
sfnc	90498
mic	1289790
nad	1083839
cron	1656472
csod	1401680
mvis	65770
trq	1158041
atco	1794846
jjsf	785956
pzza	901491
mac	912242
ccu	888746
cno	1224608
eprt	1728951
caty	861842
sstk	1549346
sitc	894315
mcy	64996
azihy	1533475
utz	1739566
irdey	1530256
ofc	860546
ngvt	1653477
bjchy	1454468
ghc	104889
swim	1833197
amwl	1393584
dorm	868780
mime	1644675
mc	1596967
frhc	924805
dm	1754820
nwe	73088
elp	1041792
ktos	1069258
sfm	1575515
ng	1173420
dnp	806628
abm	771497
pd	1568100
cpa	1345105
peb	1474098
sogo	1713947
trn	99780
ramp	733269
go	1771515
hri	1364479
regi	1463258
azul	1432364
fhi	1056288
sig	832988
bpxxy	1567024
cnne	1704720
nus	1021561
cnx	1070412
hth	1265131
wd	1497770
lila	1712184
brc	746598
bxs	1299939
evtc	1559865
iova	1425205
rlay	1812364
pay	1841156
ati	1018963
aub	883948
anhgy	1602277
ptct	1070081
bmez	1785971
innv	1834376
bli	1689657
nhi	877860
bipc	1788348
ava	104918
wern	793074
rsi	1793659
fix	1035983
kmt	55242
ctrm	1720161
exg	1379438
yelp	1345016
ael	1039828
dao	1781753
onb	707179
accd	1481646
jteky	1446661
nktr	906709
whd	1699136
jmia	1756708
vvnt	1713952
vnet	1508475
etwo	1800347
veon	1468091
vrnt	1166388
ifs	1615903
enr	1632790
cvbf	354647
colb	887343
bcrx	882796
momo	1610601
bnr	1792267
ccohf	1461283
lthm	1742924
vnom	1602065
amrc	1488139
tds	1051512
swmay	1011218
mmyt	1495153
laur	912766
www	110471
mlhr	66382
band	1514416
ucbi	857855
bstz	1768666
kncay	1447125
awr	1056903
svmk	1739936
hae	313143
oi	812074
scl	94049
coop	933136
aca	1739445
snbr	827187
igms	1496323
iboc	315709
crsr	1743759
itgr	1114483
carg	1494259
cwt	1035201
eat	703351
calx	1406666
gef	43920
kw	1408100
nni	1258602
nuvb	1811063
fsk	1422183
tsem	928876
door	893691
phr	1412408
bzun	1625414
sho	1295810
ax	1299709
enlc	1592000
fibk	860413
cent	887733
cake	887596
qntqy	1350865
rckt	1281895
sky	90896
md	893949
insm	1104506
mxl	1288469
gpi	1031203
joe	745308
mog-a	67887
main	1396440
cakfy	1446707
mtx	891014
ain	819793
nvmi	1109345
flow	1641991
thnpy	1792045
fold	1178879
taro	906338
pjt	1626115
cstm	1563411
flr	1124198
teo	932470
psmt	1041803
kaiky	1447126
fbp	1057706
sji	91928
b	9984
spxc	88205
ptve	1527508
vne	1733186
mor	1340243
amcx	1514991
prmw	884713
fult	700564
csq	1275214
cnk	1385280
yala	1794350
jeld	1674335
twou	1459417
fnma	310522
cade	1614184
hmy	1023514
ww	105319
meoh	886977
irbt	1159167
verx	1806837
tree	1434621
bfly	1804176
ufs	1381531
utf	1275617
matx	3453
crc	1609253
mgee	1161728
rpai	1222840
bmi	9092
lbrt	1694028
avav	1368622
cyrx	1124524
sanm	897723
ths	1320695
noah	1499543
aozoy	1383906
jack	807882
bvn	1013131
odp	800240
alkt	1529274
pcrx	1396814
ltcn	1732406
rlj	1511337
indb	776901
tph	1561680
plxs	785786
mli	89439
sm	893538
gbdc	1476765
myte	1831907
sava	1069530
sapmy	1062750
brp	1781755
riot	1167419
si	1312109
vcel	887359
agti	1749704
form	1039399
eght	1023731
bposy	1588966
cmpr	1262976
nstg	1401708
blmn	1546417
eqx	1756607
clne	1368265
tac	1144800
niu	1744781
fss	277509
mara	1507605
doyu	1762417
hims	1773751
fun	811532
iijiy	1090633
wsbc	203596
srne	850261
fwrd	912728
cde	215466
anf	1018840
semr	1831840
ftai	1590364
abr	1253986
rig	1451505
hcat	1636422
unit	1620280
omab	1378239
bdn	790816
crlbf	1832928
mythy	1437470
cort	1088856
manu	1549107
grwg	1604868
maxr	1121142
vtkly	913744
tdup	1484778
opk	944809
max	1818383
bcc	1328581
mdrx	1124804
pbh	1295947
svnby	1464794
imun	1559356
ggal	1114700
wsfs	828944
shen	354963
pgre	1605607
rock	912562
sats	1415404
gbt	1629137
tse	1519061
erj	1355444
dy	67215
pdm	1042776
idcc	1405495
crto	1576427
jgccy	1446662
rusha	1012019
drna	1399529
axnx	1603756
dfh	1825088
vsto	1616318
sbgi	912752
pagp	1581990
iosp	1054905
ccs	1576940
epc	1096752
ffbc	708955
nmrk	1690680
jehly	867536
bur	1714174
big	768835
ailih	18654
xpel	1767258
mgln	19411
edit	1650664
pslv	1494728
napa	1835256
rnst	715072
skyw	793733
himx	1342338
or	1627272
finv	1691445
uctt	1275014
flgt	1674930
ipar	822663
fbc	1033012
flws	1084869
bgcp	1094831
cgau	1854640
cpg	1545851
afya	1771007
wafd	936528
prft	1085869
bcat	1809541
dpuky	1526593
alxo	1810182
thrm	903129
nzf	1137887
bdc	913142
rvmd	1628171
home	1646228
frme	712534
neog	711377
gdot	1386278
iba	1044896
hkib	1769731
baly	1747079
btrs	1774155
prlb	1443669
vcyt	1384101
vrrm	1682745
aeva	1789029
nuv	812801
axsm	1579428
goev	1750153
fmbi	702325
lob	1462120
mfgp	1359711
xper	1803696
lkncy	1767582
ese	866706
ue	1611547
gsat	1366868
svc	945394
pax	1825570
ruby	1709401
pct	1830033
hlio	1024795
ameh	1083446
avya	1418100
cva	225648
hep	1283140
cvi	1376139
cnr	883902
cpe	928022
aat	1500217
ctos	1709682
xhr	1616000
vsbc	1697884
ari	1467760
zntl	1725160
dnmr	1779020
csiq	1375877
hcsg	731012
uilcy	1449580
mwa	1350593
wgo	107687
tls	320121
sbh	1368458
sncy	1743907
nxe	1698535
avah	1832332
wre	104894
bcnay	1445168
ctre	1590717
nac	1074952
flidy	1433087
hubg	940942
modv	1220754
gshhy	1012139
fgen	921299
pty	1190935
vgr	59440
ntct	1078075
simo	1329394
orryy	1641431
albky	902102
qtrx	1503274
tr	98677
mygn	899923
kar	1395942
cmp	1227654
kymr	1815442
roic	1407623
blue	1293971
gtn	43196
drh	1298946
domo	1505952
vrts	883237
fcpt	1650132
boot	1610250
om	1484612
impjy	1437538
pro	1392972
cxp	1252849
banf	760498
atgsy	1437541
sasr	824410
play	1525769
ypf	904851
crvl	874866
rmbs	917273
pqg	1708035
ns	1110805
vldr	1745317
int	789460
bgs	1278027
clb	1000229
nmih	1547903
msge	1795250
crs	17843
bngo	1411690
infn	1138639
adx	2230
rqi	1157842
myov	1679082
mag	1230992
morf	1679363
aaww	1135185
xncr	1326732
wkhs	1425287
mfa	1055160
ety	1340736
dbc	1328237
hyln	1759631
sumo	1643269
lx	1708259
usna	896264
view	1811856
rvnc	1479290
ping	1679826
twnk	1644406
gnw	1276520
eh	1759783
hska	1038133
rlgy	1398987
tlnd	1668105
htlf	920112
prgs	876167
two	1465740
gogl	1029145
cbd	1038572
trmk	36146
mnro	876427
navg	793547
sbcf	730708
kalu	811596
core	1318084
ino	1055726
vctr	1570827
bsm	1621434
sblk	1386716
evt	1253327
cpk	19745
cioxy	1483379
ego	918608
sitm	1451809
zivo	1101026
prk	805676
gsbd	1572694
ottr	1466593
oust	1816581
tbk	1539638
mgrc	752714
cvco	278166
acb	1683541
banr	946673
pmt	1464423
skt	899715
avir	1593899
gcmg	1819796
cyh	1108109
yumm	1073748
jps	1176433
tell	61398
htgc	1280784
dlx	27996
npo	1164863
hni	48287
eb	1475115
pdi	1510599
pbf	1534504
lgnd	886163
plmr	1761312
arry	1820721
kai	886346
ceqp	1136352
rvt	804116
pvg	1508844
oibr-c	1160846
vlrs	1520504
yduqy	1519821
bma	1347426
prch	1784535
ako-a	925261
bdj	1332283
nndm	1643303
akr	899629
til	1789769
dcph	1654151
patk	76605
utg	1263994
bke	885245
eurn	1604481
lzb	57131
evri	1318568
wll	1255474
sah	1043509
krg	1286043
eva	1592057
asz	1839191
mtor	1113256
pten	889900
dniyy	1487739
orgo	1661181
mho	799292
unfi	1020859
amrn	897448
prpl	1643953
hyfm	1695295
jks	1481513
seer	1726445
fuway	1090454
usa	799195
fbk	1649749
mdp	65011
sjw	766829
rpay	1720592
gol	1291733
avns	1606498
mnr	67625
pfs	1178970
sndl	1766600
gab	794685
gwb	1613665
mei	65270
hope	1128361
dkl	1552797
dsl	1566388
atge	730464
inst	1355754
irt	1466085
oas	1486159
gms	1600438
amk	1591587
stra	1013934
hrmy	1802665
gpro	1500435
ttcf	1741231
tgsgy	1437731
ken	1611005
kn	1587523
clbk	1723596
nymt	1273685
ride	1759546
hhr	1721181
irtc	1388658
egbn	1050441
irwd	1446847
ttgt	1293282
argo	1091748
apph	1807707
hbm	1322422
cswi	1624794
rily	1464790
pipr	1230245
bv	1734713
nvgi	1500122
hsc	45876
ntb	1653242
mcrb	1609809
lac	1440972
esta	1688757
yext	1614178
cere	1805387
tmci	1630627
lnn	836157
gva	861459
btt	1528437
dea	1622194
uis	746838
prim	1361538
praa	1185348
cccc	1662579
ty	99614
smci	1375365
zuo	1423774
nwbi	1471265
gnl	1526113
alg	897077
kro	1257640
vbtx	1501570
cffn	1490906
calm	16160
cdev	1658566
foe	35214
cstl	1447362
ngms	1821349
dk	1694426
mdgl	1157601
bsig	1748824
oily	1367408
ontx	1130598
catm	1671013
iag	1203464
dcbo	1829959
jag	1685715
arce	1740594
icfi	1362004
ocgn	1372299
osis	1039065
ges	912463
cbz	944148
tpic	1455684
road	1718227
lmnx	1033905
rtlr	1748773
cohu	21535
gevo	1392380
ssp	832428
rdnt	790526
rcus	1724521
plby	1803914
scs	1050825
em	1834253
spnt	1576018
ilpt	1717307
cash	907471
sand	1434614
zyme	1403752
amti	1801777
prta	1559053
real	1573221
dsp	1828791
imcr	1671927
gth	1782594
wetg	1784970
cndt	1677703
slcjy	1523541
szgpy	1450344
camt	1109138
gcp	1644440
nwn	1733998
pam	1469395
hrvsf	1760439
wire	850460
fro	913290
gb	1799983
cvii	1828248
oii	73756
codi	1345126
qure	1590560
nbtb	790359
ontf	1110611
scgey	1449267
blnk	1429764
wabc	311094
par	708821
evh	1628908
mgpi	835011
adct	1771910
epay	1073349
sgmo	1001233
brray	1381202
lnth	1521036
fdp	1047340
giii	821002
syke	1010612
pack	1712463
ltmaq	1047716
ten	1024725
aifly	1065199
tslx	1508655
oxm	75288
tbio	1693415
avsfy	1454176
auph	1600620
ehth	1333493
supn	1356576
itcb	1276671
ttmi	1116942
din	49754
tgh	1413159
etg	1270523
stc	94344
adldy	1641427
cnst	1434418
cli	924901
fvti	1626745
ravn	82166
silk	1397702
pbi	78814
ahl-pc	1267395
ladr	1577670
hmn	850141
rgnx	1590877
lc	1409970
mtrn	1104657
cgnt	1824814
fgroy	1438926
ymab	1722964
pubm	1422930
prtc	1782999
csii	1180145
cogny	1584943
bwmx	1788257
gbx	923120
epac	6955
lung	1127537
avid	896841
mbuu	1590976
erf	1126874
frta	1678463
mytay	1047564
wow	1701051
gogo	1537054
uxin	1729173
can	1780652
oflx	1317945
raas	1804583
ltc	887905
schn	912603
fmcc	1026214
arcb	894405
avo	1802974
bpmp	1708301
alec	1653087
ptgx	1377121
lkfn	721994
usph	885978
tnc	97134
acmr	1680062
cytk	1061983
repl	1737953
bcab	1826892
aledy	1508668
mmi	1578732
kamn	54381
myrg	700923
fpf	1567569
dsgn	1807120
efsc	1025835
usac	1522727
ha	1172222
seznl	1662991
ismay	1438655
mile	1819035
evv	1222922
msex	66004
gpre	1309402
mtls	1091223
ichr	1652535
bxmx	1298699
ecpg	1084961
opi	1456772
stok	1623526
kron	1741830
aste	792987
etv	1322436
qada	1036188
gbio	1733294
tbbk	1295401
hyt	1222401
ghg	1724755
gty	1052752
atsg	894081
spns	885740
nfh	1737422
frg	1528930
pmvp	1699382
pgen	1356090
ipof	1818873
bst	1616678
gff	50725
adus	1468328
loma	1711375
aroc	1389050
bcei	1509589
fmtx	1538927
nnox	1795251
alex	1545654
krys	1711279
alx	3499
brmk	1784797
fcf	712537
dqws	1652561
plce	1041859
bbn	1493683
shyf	743238
buse	314489
bmdpf	1002788
prld	1678660
cmps	1816590
alvr	1754068
elf	1600033
wmk	105418
itegy	1579597
csgs	1005757
ssys	1517396
ear	1719395
gel	1022321
scu	1403256
dcom	846617
hmhc	1580156
bhlb	1108134
htld	799233
btz	1379384
scwx	1468666
silv	1659520
extr	1078271
faro	917491
cgem	1789972
cdmo	704562
idex	837852
xog	1655020
nxrt	1620393
nvee	1532961
amwd	794619
arko	1823794
tcbk	356171
nfj	1260563
mrtn	799167
arzty	1423210
axl	1062231
air	1750
crk	23194
uvv	102037
stkl	351834
itpof	880224
crtx	1662774
pta	1793882
atec	1350653
kfrc	930420
arqt	1787306
ingn	1294133
sa	1231346
pgti	1354327
rgr	95029
dac	1369241
kura	1422143
zeal	1674988
trs	842633
mitfy	1515160
trvg	1683825
nexa	1713930
sbsi	705432
endp	1593034
tgp	1308106
ngd	800166
schl	866729
imax	921582
kbsr	1482430
wpf	1809104
cmre	1503584
hibb	1017480
nrix	1549595
mntk	1826600
acls	1113232
cubi	1488813
cdxs	1200375
clnc	1717547
glng	1207179
paya	1819881
arco	1508478
vet	1293135
azz	8947
ngm	1426332
hrtx	818033
rwt	930236
bif	102426
rdwr	1094366
evop	1704596
bkd	1332349
lfugf	1448591
drq	1042893
enva	1529864
novn	1467154
talo	1724965
nwbo	1072379
kos	1509991
agro	1499505
cxw	1070985
knl	1011570
aan	1821393
star	1095651
mlab	724004
nmfc	1496099
cco	1334978
tvty	704415
grpn	1490281
stba	719220
forty	1045986
snex	913760
ocfc	1004702
prrfy	1446252
mgnx	1125345
pra	1127703
sens	1616543
ewtx	1710072
meg	1643615
swm	1000623
gden	1071255
brkl	1049782
agys	78749
tba	1832459
syx	945114
mcri	907242
nesr	1698514
imkta	50493
abml	1576873
rmo	1757932
rptx	1808158
bpfh	821127
uscr	1073429
nmz	1266585
stng	1483934
plya	1692412
jwsm	1831359
rnp	1224450
res	742278
linx	1770883
hgen	1293310
bjri	1013488
srce	34782
cmbm	1738177
ofg	1030469
dmtk	1651944
kref	1631596
inva	1080014
imgn	855654
revg	1687221
imos	1123134
jout	788329
xl	1772720
love	1701758
ntgr	1122904
cnxn	1050377
dbi	1319947
upld	1505155
chef	1517175
chco	726854
hees	1339605
veco	103145
lrn	1157408
zumz	1318008
ntp	829365
tmp	1005817
stal	1614556
plus	1022408
ocsl	1414932
hy	1173514
fsm	1341335
msc	1713334
matw	63296
kids	1425450
olma	1750284
tup	1008654
vcra	1129260
acel	1698991
nrk	1195739
aac	1829432
nbhc	1475841
lwel	1567098
fph	1574197
sxi	310354
lasr	1124796
saft	1172052
chct	1631569
eig	1379041
cts	26058
amsf	1018979
blfs	834365
mbin	1629019
qqqx	1608741
fxcny	1164009
etw	1322435
mdxg	1376339
cvgw	1133470
cmco	1005229
hurn	1289848
oec	1609804
step	1796022
sttk	1680367
pcvx	1649094
grbk	1373670
dnow	1599617
atra	1604464
vuzi	1463972
kros	1664710
prty	1592058
tuwoy	1145678
karo	1828102
pi	1114995
pahc	1069899
ecol	1783400
rbbn	1708055
cldx	744218
cris	1108205
rad	84129
crncy	909531
modn	1118417
nxgn	708818
cenx	949157
nog	1104485
ayrwf	1847462
fnko	1704711
sybt	835324
opra	1737450
tgi	1021162
exk	1277866
fbnc	811589
taqr	1656053
mass	1555279
chy	1222719
erii	1421517
mnrl	1745797
mmrty	1412481
npacy	1450276
lorl	1006269
cydy	1175680
atri	701288
ebsb	1600125
le	799288
plrx	1746473
mnmd	1813814
nrc	70487
algs	1799448
aiv	922864
audc	1086434
denn	852772
dbd	28823
vei	1693853
rc	1527590
petq	1668673
ocul	1393434
swbi	1092796
epix	1633932
pll	1728205
nhc	1047335
brbr	1772016
rpt	842183
altm	1692787
ande	821026
tbph	1583107
for	1406587
cry	784199
cnob	712771
pfc	946647
hqh	805267
sbtx	1671858
osw	1758488
kyn	1293613
gsky	1712923
ffwm	1413837
skyt	1819974
kra	1321646
eos	1308335
sfl	1289877
lmat	1158895
iesc	1048268
gnog	1768012
rnlx	1811115
bhe	863436
cet	18748
orla	1680056
pump	1680247
sgh	1616533
sii	1512920
svm	1340677
aod	1379400
dht	1331284
slp	1023459
smp	93389
trtx	1630472
cls	1030894
rmax	1581091
jrvr	1620459
bfs	907254
insg	1022652
bkuh	1440153
srg	1628063
ebix	814549
wrld	108385
fax	790500
inn	1497645
krny	1617242
gam	40417
prpb	1812667
geo	923796
gato	1517006
avxl	1314052
gabc	714395
mx	1325702
obnk	1516912
dnn	1063259
agm	845877
dfin	1669811
phat	1783183
rfp	1393066
awf	906013
cpuh	1828608
igr	1268884
chi	1171471
idt	1005731
cal	14707
dyn	1818794
ospn	1044777
drd	1023512
vrex	1681622
hzo	1057060
knte	1797768
dvax	1029142
vnda	1347178
trhc	1651561
tril	1616212
pntg	1766400
tbi	768899
agen	1098972
jynt	1612630
jbss	880117
cown	1466538
imvt	1764013
cntb	1835268
htzgq	1657853
quot	1115128
wetf	880631
thry	1556739
gof	1380936
bcsf	1655050
plow	1287213
jpc	1216583
akro	1744659
labl	819220
sibn	1459839
hfwa	1046025
crhc	1818212
vvi	884219
pfbc	1492165
mnkd	899460
mrsn	1442836
iclk	1697818
adtn	926282
tcmd	1027838
ceva	1173489
nex	1688476
iiiv	1728688
apsg	1820872
hngr	722723
myi	883412
ffc	1174164
uht	798783
apog	6845
afin	1568162
omer	1285819
csr	798359
scr	1787134
hlg	1596964
sy	1758530
lgsxy	1447221
gsg	1332174
vbiv	764195
bvs	1665988
psnl	1527753
btegf	1279495
afmd	1608390
vrtv	1599489
meso	1345099
kelya	55135
chrs	1512762
brog	1774983
gldd	1372020
gsm	1639877
knsa	1730430
crmt	799850
umh	752642
aus	1838207
srrk	1727196
thq	1604522
ftoc	1816090
ra	1655099
tile	715787
ango	1275187
desp	1703141
eim	1176984
vray	1597313
resi	1555039
ogi	1620737
ever	1640428
eose	1805077
bomn	1494582
pbfx	1582568
rbcaa	921557
hmpt	1830197
tgls	1534675
zgnx	1375151
ntus	878526
ainv	1278752
lgo	1400438
biogy	1572957
uuuu	1385849
enta	1177648
gsah	1809987
dhc	1075415
apr	1735803
cars	1683606
radi	1810739
ivr	1437071
gmre	1533615
ccf	830524
btai	1720893
qnst	1117297
rytm	1649904
wash	737468
sph	1005210
grc	42682
bmtc	802681
lbai	846901
hmst	1518715
wlkp	1604665
hcc	1691303
grvy	1313310
achn	1672571
ffntf	1783875
boom	34067
zom	1684144
sndx	1395937
cers	1020214
pyr	1743344
amph	1297184
parr	821483
aio	1778114
scvl	895447
ntst	1798100
rna	1599901
gprk	1464591
pml	1170299
tvtx	1438533
azre	1633438
grcl	1826492
acrs	1557746
gco	18498
amswa	713425
ghld	1821160
banc	1169770
glp	1323468
vmo	884152
gthx	1560241
phk	1219360
vitl	1579733
ftci	1828161
inbx	1739614
mcf	1071993
hlx	866829
arlp	1086600
cii	1278895
htd	1260041
tsha	1806310
hvt	216085
nx	1423221
mtw	61986
aacq	1802457
merc	1333274
clm	814083
arch	1037676
vxrt	72444
omp	1652133
arct	1768224
orbc	1361983
delky	1361371
caap	1717393
jqc	1227476
mrc	1439095
mod	67347
ajax	1824963
wprt	1370416
echo	1426945
sri	1043337
lind	1512499
mrus	1651311
msgn	1469372
acco	712034
prdo	1046568
bcx	1506289
atex	1304492
hsii	1066605
hpk	1792849
asix	1673985
by	1702750
vivo	794172
ccx	1774675
rev	887921
np	1296435
prts	1378950
wnc	879526
ctlp	896429
amrx	1723128
annx	1528115
fpvd	1518720
rtp	1819848
bhk	1160864
ruth	1324272
dgnr	1818201
arr	1428205
alta	1636286
ctagy	1450009
oprx	1448431
epzm	1571498
tcpc	1370755
rdus	1428522
emd	1227862
vff	1584549
tgs	931427
utl	755001
hfro	1710680
lpi	1528129
ac	1642122
tpb	1290677
cvm	725363
pzn	1399249
stro	1382101
hone	1769617
nfbk	1493225
hexo	1690947
lqdt	1235468
conn	1223389
apgb	1838337
btu	1064728
pdt	855886
slca	1524741
efc	1411342
swdhy	1531006
good	1234006
ptnr	1096691
bbar	913059
fbms	947559
hstm	1095565
abtx	1642081
uvsp	102212
vinp	1826286
plab	810136
gdyn	1743725
pae	1720821
newt	1587987
gpmt	1703644
amtb	1734342
ofix	884624
nbr	1163739
nwli	1635984
holi	1357450
cutr	1162461
tcx	909494
alp-pq	3153
bto	925683
slrc	1418076
eglx	1854233
tpc	77543
nie	1383441
rxdx	1718852
xene	1582313
mmx	1773250
togl	1378125
coll	1267565
cang	1725123
ahh	1569187
alpc	1616736
fanh	1413855
pfn	1296250
nktx	1787400
nmco	1774342
rnwey	1361369
boe	1320375
aht	1232582
ctrn	1318484
wiw	1267902
kopn	771266
uslm	82020
este	10254
bcor	1068875
hbnc	706129
clar	913277
sln	1479615
axgn	805928
stfc	874977
cpf	701347
tdf	919893
aten	1580808
abti	1442999
tclry	1080259
prax	1689548
mgic	876779
mitk	807863
curi	1776909
pasg	1787297
fmbh	700565
mgi	1273931
cbb	716133
spwh	1132105
fosl	883569
vhi	59255
imtx	1809196
chuy	1524931
tig	1801754
ctbi	350852
ccxi	1340652
yq	1821468
aosl	1387467
atni	879585
forr	1023313
gsbc	854560
tars	1819790
ldp	1548717
vor	1817229
btwn	1815086
scsc	918965
agx	100591
maxn	1796898
ccd	1602584
phar	1828316
krp	1657788
tsc	1380846
iim	885601
vtol	1525221
yi	1738906
kodk	31235
nkx	1195738
cir	1091883
fdmt	1650648
mye	69488
eth	896156
cfb	1458412
gci	1579684
lotz	1759008
ncbs	1174850
boac	1818089
cgbd	1544206
repx	1001614
casa	1333835
evlo	1694665
rngtf	1431852
sboey	1578955
flng	1772253
vgm	880892
gim	828803
cmrx	1117480
vkq	877463
sp	1059262
pcn	1160990
kpti	1503802
gan	1799332
hlit	851310
qcrh	906465
svfa	1828478
atrs	1016169
ubp	1029800
calt	1795579
akya	1711933
kdny	1435049
cpac	1221029
twct	1819313
atha	1620463
bw	1630805
hci	1400810
xxii	1347858
vstm	1526119
vta	1393662
ufcs	101199
smlr	1554859
ecom	1169652
sptn	877422
capl	1538849
tfan	1700849
hiii	1823034
avan	1819608
vsta	1792829
rfl	1713863
oxlc	1495222
tmdx	1756262
bowx	1813756
hcci	1403431
gnk	1326200
curo	1711291
uec	1334933
wina	908315
etj	1395325
ruprf	1010000
ambc	874501
crzo	1040593
eoi	1300391
uan	1425292
srdx	924717
bcyc	1761612
agc	1823340
oric	1796280
npk	80172
adap	1621227
lcy	1822492
cresy	1034957
cbtx	1473844
bpyu	1496048
tmst	1598428
onew	1772921
clnn	1822791
lxrx	1062822
kop	1315257
kalv	1348911
ffic	923139
iqi	885125
srlp	1525287
cac	750686
aeri	1337553
idya	1676725
icpt	1270073
hwkn	46250
bit	1562818
goac	1816176
myd	879361
sft	1762322
htbk	1053352
mcs	62234
strl	874238
veru	863894
ardx	1437402
rbac	1815184
fi	1575828
mov	72573
sos	1346610
osur	1116463
kdmn	1557142
ziop	1107421
qiwi	1561566
wttr	1693256
titn	1409171
slam	1838162
tcrr	1750019
sppi	831547
tcs	1411688
csv	1016281
bgfv	1156388
land	1495240
rigl	1034842
cdxc	1386570
wtre	1601669
cepu	1717161
abst	1071058
cara	1346830
ueic	101984
cmlf	1818331
bzh	915840
fmcb	1085913
co	1467808
itos	1808865
wpcb	1836074
gsev	1828096
yorw	108985
dtst	1419951
bgy	1393299
bbdc	1379785
pets	1040130
nid	1557915
dbvt	1613780
ccvi	1828250
zuus	1687926
ghvi	1819394
crnx	1658247
gsl	1430725
hzac	1817071
fpac	1829426
cai	1388430
spaq	1838527
trmd	1655891
cgen	1119774
tgb	878518
vslax	853180
sesn	1485003
bfk	1137393
goss	1728117
ulh	1308208
veri	1615165
acre	1529377
asxc	876378
mux	314203
blbd	1589526
espr	1434868
ihc	701869
poww	1015383
sohu	1734107
allt	1365767
grsv	1816816
phvs	1830487
chs	897429
mgtx	1735438
joan	1834585
gbl	1060349
ortx	1748907
spne	1637761
avk	1219120
rmr	1644378
zepp	1720446
ebon	1799290
ll	1396033
vcv	895531
lxfr	1096056
ldl	60977
ulnv	1605810
cmo	766701
awh	926617
fhai	1309251
clvs	1466301
cass	708781
dtil	1357874
vvr	1059386
clls	1627281
anab	1370053
cldt	1476045
dco	30305
cnsl	1304421
actc	1820630
anik	898437
ggn	1313510
pdfs	1120914
dgii	854775
chw	1396277
muc	1051004
iiin	764401
mrns	1267813
hesm	1789832
vgac	1804591
otrk	1136174
rick	935419
wti	1288403
atlc	1464343
atom	1420520
hzon	1821788
hafc	1109242
ghy	1554697
glt	41719
aud	1067837
treb	1805833
npce	1528287
sxc	1514705
gnus	1355848
clsk	827876
lbc	1475348
dms	1725134
vsec	102752
nxj	1087786
opy	791963
ccrn	1141103
cnbka	812348
nssc	69633
cyd	932695
splp	1452857
acic	1824502
fnch	1733257
stxs	1289340
diax	1608742
sol	1417892
nbb	1478888
dx	826675
hbia	732417
pgc	1050743
pebo	318300
wwin	1657045
kvsc	1846068
mvf	835948
aspn	1145986
crai	1053706
ryi	1481582
mmd	1518557
snr	1610114
loco	1606366
ccv	1812234
btx	748592
knop	1564180
albo	1322505
hps	1215913
msbi	1466026
cfiv	1825249
invu	862651
trit	1819876
vygg	1822877
cplg	1707178
leap	1818346
qtt	1733298
mua	901243
dxpe	1020710
sify	1094324
smmt	1599298
